0	0.0499132	0	0.0499132
1	0.0499132	0	0.0499132
2	0.049906	-8.32667e-17	0.049906
3	0.0499098	-1.17961e-16	0.0499098
4	0.0499052	-5.55112e-17	0.0499052
5	0.049907	-4.16334e-17	0.049907
6	0.0499039	-2.77556e-17	0.0499039
7	0.0499046	1.66533e-16	0.0499046
8	0.0499024	3.33067e-16	0.0499024
9	0.0499024	2.91434e-16	0.0499024
10	0.0499007	3.19189e-16	0.0499007
11	0.0499003	2.70617e-16	0.0499003
12	0.0498989	1.17961e-16	0.0498989
13	0.0498983	1.17961e-16	0.0498983
14	0.0498971	1.52656e-16	0.0498971
15	0.0498964	4.16334e-17	0.0498964
16	0.0498953	-2.77556e-17	0.0498953
17	0.0498944	-2.77556e-17	0.0498944
18	0.0498934	-1.38778e-16	0.0498934
19	0.0498925	-1.38778e-16	0.0498925
20	0.0498915	-3.05311e-16	0.0498915
21	0.0498906	-1.73472e-16	0.0498906
22	0.0498896	-2.91434e-16	0.0498896
23	0.0498886	-1.31839e-16	0.0498886
24	0.0498877	-1.94289e-16	0.0498877
25	0.0498867	2.56739e-16	0.0498867
26	0.0498858	1.94289e-16	0.0498858
27	0.0498848	3.67761e-16	0.0498848
28	0.0498839	4.16334e-17	0.0498839
29	0.0498829	2.77556e-17	0.0498829
30	0.0498819	-1.59595e-16	0.0498819
31	0.049881	4.16334e-17	0.049881
32	0.04988	4.85723e-17	0.04988
33	0.0498791	3.1225e-16	0.0498791
34	0.0498781	3.46945e-17	0.0498781
35	0.0498772	9.02056e-17	0.0498772
36	0.0498762	-2.98372e-16	0.0498762
37	0.0498753	-1.8735e-16	0.0498753
38	0.0498743	-3.33067e-16	0.0498743
39	0.0498734	-1.11022e-16	0.0498734
40	0.0498724	-9.71445e-17	0.0498724
41	0.0498714	2.91434e-16	0.0498714
42	0.0498705	2.84495e-16	0.0498705
43	0.0498695	2.77556e-16	0.0498695
44	0.0498686	-2.77556e-17	0.0498686
45	0.0498676	-1.04083e-16	0.0498676
46	0.0498667	-3.88578e-16	0.0498667
47	0.0498657	-5.34295e-16	0.0498657
48	0.0498648	-8.74301e-16	0.0498648
49	0.0498638	-6.80012e-16	0.0498638
50	0.0498629	-6.52256e-16	0.0498629
