0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100	1.22886	1.22576	1.22113	1.21467	1.20615	1.19544	1.18258	1.16777	1.15138	1.13392	1.11599	1.09824	1.08127	1.06562	1.05166	1.03963	1.0296	1.02152	1.01522	1.01047	1.007	1.00454	1.00287	1.00176	1.00105	1.0006	1.00034	1.00019	1.0001	1.00007	1.00007	1.00014	1.00031	1.00074	1.00172	1.00389	1.00855	1.01824	1.03774	1.07583	1.14792	1.28014	1.51522	1.9203	2.59682	3.6919	5.40989	8.02213	11.8717	17.37	24.981	35.192	48.4691	65.2011	85.6375	109.829	137.585	168.449	201.714	236.461	271.641	306.163	338.999	369.271	396.32	419.748	439.416	455.421	468.045	477.696	484.848	489.986	493.563	495.977	497.556	498.557	499.172	499.539	499.751	499.869	499.933	499.967	499.984	499.992	499.996	499.997	499.995	499.991	499.982	499.962	499.924	499.852	499.72	499.485	499.08	498.403	497.308	495.59	492.978	489.128	483.63	476.019	465.808	452.531	435.799	415.362	391.171	363.415	332.551	299.286	264.539	229.359	194.837	162.001	131.729	104.68	81.252	61.5838	45.5791	32.9555	23.3042	16.152	11.0145	7.43741	5.02331	3.44413	2.44284	1.8275	1.46098	1.24938	1.13099	1.06679	1.03305	1.01587	1.0074	1.00334	1.00147	1.00062	1.00026	1.0001	1.00004	1.00001	1.00001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00001	1.00002	1.00005	1.00011	1.00025	1.00053	1.0011	1.00225	1.00453	1.00896	1.01748	1.0337	1.06433	1.12178	1.22902	
200	1.23059	1.2303	1.22984	1.22916	1.22819	1.22684	1.22503	1.22266	1.21963	1.21585	1.21122	1.20568	1.19917	1.19167	1.1832	1.17379	1.16355	1.15258	1.14105	1.12913	1.11702	1.10492	1.09304	1.08157	1.07068	1.06051	1.05117	1.04275	1.03527	1.02876	1.02322	1.01863	1.015	1.01236	1.01083	1.01065	1.01228	1.01651	1.02464	1.03874	1.06197	1.09912	1.15722	1.24642	1.38107	1.58107	1.87348	2.29431	2.89058	3.72239	4.86481	6.40962	8.46625	11.162	14.6409	19.0612	24.5909	31.4014	39.6601	49.5203	61.1107	74.5246	89.8093	106.957	125.897	146.496	168.551	191.802	215.935	240.598	265.414	289.997	313.976	337.004	358.778	379.049	397.63	414.4	429.301	442.338	453.568	463.093	471.047	477.587	482.881	487.1	490.41	492.966	494.908	496.358	497.419	498.177	498.698	499.033	499.216	499.267	499.192	498.983	498.616	498.054	497.244	496.115	494.578	492.527	489.834	486.357	481.938	476.408	469.598	461.34	451.48	439.889	426.475	411.191	394.043	375.103	354.504	332.449	309.198	285.065	260.402	235.586	211.003	187.024	163.996	142.222	121.951	103.37	86.6003	71.6992	58.6623	47.432	37.907	29.9528	23.4127	18.118	13.8977	10.5855	8.02601	6.07871	4.61996	3.54401	2.76265	2.20394	1.81061	1.53796	1.35188	1.22684	1.14411	1.09022	1.05566	1.03384	1.02027	1.01196	1.00695	1.00398	1.00225	1.00125	1.00068	1.00037	1.0002	1.0001	1.00005	1.00003	1.00001	1.00001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00001	1.00002	1.00003	1.00006	1.00012	1.00023	1.00043	1.00082	1.00156	1.00293	1.00549	1.01028	1.0192	1.03579	1.06666	1.12402	1.23061	
300	1.23075	1.23071	1.23065	1.23056	1.23043	1.23024	1.22997	1.22961	1.22912	1.22848	1.22765	1.22658	1.22524	1.22358	1.22154	1.21909	1.21616	1.21271	1.20871	1.20411	1.19889	1.19304	1.18656	1.17947	1.1718	1.16359	1.1549	1.14583	1.13645	1.12687	1.1172	1.10756	1.09809	1.08891	1.08018	1.07206	1.06475	1.0585	1.05363	1.05059	1.04998	1.05269	1.05992	1.07339	1.09547	1.12944	1.17974	1.25232	1.35509	1.49837	1.69548	1.96339	2.32342	2.80193	3.43116	4.24985	5.30396	6.64709	8.34078	10.4544	13.065	16.2561	20.1165	24.7385	30.2153	36.6383	44.0931	52.6566	62.3923	73.3465	85.5449	98.9889	113.653	129.484	146.398	164.283	183	202.386	222.26	242.422	262.667	282.787	302.575	321.838	340.396	358.091	374.789	390.385	404.801	417.989	429.929	440.627	450.112	458.433	465.655	471.855	477.116	481.526	485.171	488.135	490.497	492.324	493.675	494.597	495.123	495.272	495.051	494.451	493.45	492.01	490.083	487.609	484.516	480.726	476.154	470.711	464.313	456.874	448.322	438.594	427.644	415.449	402.007	387.344	371.515	354.601	336.717	318	298.613	278.74	258.578	238.332	218.213	198.425	179.162	160.604	142.908	126.209	110.613	96.1951	83.0049	71.0615	60.3583	50.8651	42.5318	35.2917	29.0663	23.7682	19.3057	15.5857	12.5165	10.0103	7.98479	6.36465	5.08206	4.07713	3.29784	2.69975	2.24543	1.90388	1.64974	1.46258	1.32617	1.22777	1.15752	1.10788	1.07317	1.04914	1.03268	1.02152	1.01403	1.00906	1.00579	1.00367	1.0023	1.00143	1.00088	1.00053	1.00032	1.00019	1.00011	1.00007	1.00004	1.00002	1.00001	1.00001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00001	1.00001	1.00002	1.00004	1.00007	1.00013	1.00025	1.00047	1.00087	1.00162	1.00301	1.00561	1.01042	1.01937	1.036	1.06688	1.12423	1.23075	
400	1.23077	1.23076	1.23075	1.23074	1.23072	1.23069	1.23065	1.23059	1.23051	1.2304	1.23026	1.23006	1.22981	1.22949	1.22908	1.22857	1.22792	1.22713	1.22616	1.22498	1.22357	1.22189	1.21992	1.21762	1.21497	1.21192	1.20847	1.20458	1.20025	1.19546	1.19022	1.18452	1.17839	1.17185	1.16496	1.15775	1.15031	1.14272	1.13511	1.1276	1.12038	1.11368	1.10779	1.1031	1.1001	1.09945	1.102	1.10889	1.12159	1.14204	1.17276	1.217	1.2789	1.36375	1.47818	1.63047	1.83083	2.09177	2.42843	2.85892	3.40475	4.0911	4.9472	6.00652	7.30696	8.89089	10.8051	13.1003	15.8312	19.0552	22.8318	27.2216	32.2845	38.0788	44.6588	52.0733	60.3634	69.561	79.6867	90.7478	102.738	115.633	129.397	143.972	159.289	175.26	191.785	208.75	226.034	243.505	261.03	278.473	295.7	312.582	328.999	344.838	360.001	374.405	387.98	400.673	412.448	423.281	433.167	442.111	450.131	457.255	463.516	468.955	473.614	477.538	480.767	483.341	485.293	486.652	487.438	487.662	487.329	486.432	484.958	482.886	480.185	476.822	472.755	467.943	462.343	455.911	448.609	440.403	431.269	421.19	410.163	398.199	385.321	371.571	357.005	341.695	325.728	309.207	292.243	274.961	257.49	239.965	222.521	205.293	188.408	171.989	156.145	140.974	126.561	112.972	100.259	88.4581	77.5881	67.6528	58.6418	50.5324	43.2905	36.8733	31.2307	26.3075	22.0452	18.3834	15.2619	12.6214	10.405	8.55904	7.0334	5.78223	4.76407	3.94191	3.28314	2.75937	2.34613	2.02263	1.77132	1.5776	1.42942	1.31696	1.23226	1.16896	1.12202	1.08748	1.06226	1.04398	1.03085	1.02147	1.01484	1.01018	1.00693	1.00468	1.00314	1.00209	1.00138	1.00091	1.00059	1.00038	1.00024	1.00016	1.0001	1.00006	1.00004	1.00002	1.00001	1.00001	1.00001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00001	1.00001	1.00002	1.00004	1.00007	1.00014	1.00025	1.00047	1.00088	1.00163	1.00303	1.00562	1.01044	1.0194	1.03602	1.0669	1.12426	1.23077	
500	1.23077	1.23077	1.23077	1.23076	1.23076	1.23076	1.23075	1.23074	1.23073	1.23071	1.23068	1.23065	1.2306	1.23054	1.23046	1.23036	1.23023	1.23007	1.22986	1.2296	1.22927	1.22887	1.22839	1.2278	1.22709	1.22625	1.22525	1.22408	1.2227	1.22112	1.21929	1.2172	1.21483	1.21216	1.20917	1.20586	1.20222	1.19824	1.19393	1.1893	1.18439	1.17922	1.17387	1.1684	1.16292	1.15759	1.15257	1.14813	1.14456	1.14228	1.14182	1.14384	1.14922	1.15905	1.17472	1.19799	1.23107	1.2767	1.33831	1.42008	1.52714	1.66574	1.84336	2.06899	2.35326	2.70871	3.14992	3.69382	4.35975	5.16975	6.14859	7.32388	8.7261	10.3885	12.3471	14.6401	17.308	20.3927	23.9372	27.9848	32.5782	37.7589	43.5655	50.0337	57.194	65.0716	73.6847	83.0437	93.1504	103.997	115.566	127.828	140.746	154.269	168.34	182.888	197.839	213.107	228.602	244.232	259.898	275.505	290.954	306.152	321.011	335.445	349.378	362.742	375.477	387.532	398.867	409.451	419.261	428.285	436.517	443.959	450.617	456.504	461.635	466.025	469.694	472.656	474.929	476.524	477.451	477.716	477.32	476.262	474.533	472.124	469.023	465.211	460.674	455.393	449.352	442.536	434.935	426.542	417.357	407.388	396.649	385.163	372.965	360.097	346.611	332.568	318.04	303.105	287.847	272.358	256.731	241.064	225.455	209.998	194.789	179.915	165.459	151.496	138.092	125.306	113.183	101.761	91.0645	81.1104	71.904	63.4419	55.7118	48.694	42.3622	36.6848	31.6253	27.1445	23.2007	19.7509	16.7519	14.1608	11.9361	10.0376	8.4276	7.07064	5.93401	4.98782	4.20503	3.5614	3.03547	2.60837	2.26366	1.98717	1.76677	1.59217	1.45469	1.34712	1.26346	1.19881	1.14916	1.11125	1.0825	1.06082	1.04457	1.03247	1.02352	1.01694	1.01212	1.00863	1.0061	1.00429	1.003	1.00208	1.00144	1.00099	1.00067	1.00046	1.00031	1.00021	1.00014	1.00009	1.00006	1.00004	1.00003	1.00002	1.00001	1.00001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00001	1.00001	1.00002	1.00004	1.00007	1.00014	1.00025	1.00047	1.00088	1.00163	1.00303	1.00562	1.01045	1.0194	1.03603	1.06691	1.12426	1.23077	
600	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23076	1.23076	1.23076	1.23075	1.23075	1.23074	1.23073	1.23071	1.23069	1.23067	1.23063	1.23059	1.23054	1.23047	1.23038	1.23027	1.23014	1.22997	1.22977	1.22952	1.22922	1.22885	1.22842	1.2279	1.22729	1.22657	1.22574	1.22476	1.22364	1.22236	1.22089	1.21923	1.21737	1.21529	1.21298	1.21044	1.20766	1.20466	1.20144	1.19803	1.19446	1.19079	1.18708	1.18345	1.18003	1.17699	1.17455	1.17302	1.17277	1.17428	1.17816	1.18515	1.19621	1.21251	1.23551	1.26699	1.30914	1.36461	1.43661	1.52899	1.64635	1.79416	1.97885	2.20796	2.49028	2.83593	3.25656	3.76543	4.37755	5.10976	5.98081	7.01144	8.22435	9.64421	11.2976	13.2127	15.4196	17.9493	20.8339	24.1064	27.7996	31.9459	36.577	41.7227	47.4109	53.6661	60.5095	67.9577	76.0225	84.7096	94.0191	103.944	114.47	125.577	137.236	149.411	162.059	175.132	188.573	202.321	216.31	230.471	244.732	259.017	273.253	287.365	301.279	314.926	328.238	341.151	353.61	365.56	376.955	387.755	397.926	407.438	416.271	424.406	431.831	438.539	444.526	449.79	454.333	458.157	461.267	463.664	465.354	466.339	466.62	466.198	465.073	463.242	460.702	457.45	453.481	448.793	443.383	437.25	430.396	422.826	414.548	405.576	395.927	385.625	374.7	363.187	351.129	338.572	325.572	312.186	298.478	284.517	270.374	256.122	241.835	227.59	213.458	199.513	185.823	172.454	159.465	146.91	134.838	123.291	112.301	101.897	92.0974	82.915	74.3553	66.417	59.093	52.3706	46.232	40.6554	35.6155	31.084	27.0306	23.4236	20.2303	17.4178	14.9534	12.8052	10.9422	9.33488	7.95529	6.77725	5.77649	4.93071	4.21959	3.62476	3.12976	2.71996	2.38244	2.10588	1.88044	1.69761	1.5501	1.43171	1.33716	1.26206	1.2027	1.15603	1.11952	1.09111	1.06912	1.05218	1.0392	1.0293	1.0218	1.01613	1.01189	1.00871	1.00635	1.00461	1.00333	1.00239	1.00171	1.00122	1.00086	1.00061	1.00043	1.0003	1.00021	1.00014	1.0001	1.00007	1.00005	1.00003	1.00002	1.00001	1.00001	1.00001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00001	1.00001	1.00002	1.00004	1.00007	1.00014	1.00025	1.00047	1.00088	1.00163	1.00303	1.00562	1.01045	1.0194	1.03603	1.06691	1.12426	1.23077	
700	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23076	1.23076	1.23076	1.23076	1.23075	1.23074	1.23074	1.23072	1.23071	1.23069	1.23067	1.23064	1.2306	1.23056	1.2305	1.23043	1.23034	1.23023	1.2301	1.22994	1.22975	1.22953	1.22926	1.22893	1.22856	1.22811	1.22759	1.22699	1.22629	1.22549	1.22458	1.22355	1.22238	1.22107	1.21961	1.218	1.21624	1.21432	1.21225	1.21005	1.20774	1.20536	1.20295	1.20059	1.19835	1.19637	1.1948	1.19384	1.19375	1.19484	1.19753	1.20231	1.20982	1.22081	1.23624	1.25726	1.28525	1.3219	1.36923	1.42965	1.50602	1.60173	1.72074	1.8677	2.04801	2.2679	2.53453	2.8561	3.2419	3.70239	4.24935	4.89586	5.65641	6.54694	7.58483	8.7889	10.1794	11.7779	13.6074	15.6916	18.0555	20.7247	23.7251	27.0828	30.8238	34.9732	39.5553	44.5927	50.1062	56.114	62.6315	69.6706	77.2395	85.342	93.9773	103.14	112.819	122.998	133.655	144.764	156.292	168.203	180.453	192.996	205.783	218.758	231.867	245.05	258.247	271.398	284.443	297.322	309.976	322.35	334.39	346.046	357.27	368.02	378.257	387.946	397.056	405.561	413.437	420.666	427.232	433.123	438.328	442.841	446.655	449.767	452.173	453.873	454.865	455.147	454.721	453.586	451.744	449.194	445.94	441.983	437.33	431.984	425.955	419.253	411.89	403.883	395.253	386.022	376.218	365.872	355.021	343.704	331.965	319.852	307.415	294.71	281.792	268.721	255.555	242.356	229.184	216.098	203.157	190.417	177.931	165.748	153.913	142.469	131.451	120.891	110.814	101.24	92.1859	83.6598	75.667	68.2071	61.2754	54.8629	48.9569	43.5415	38.5977	34.1045	30.0387	26.376	23.091	20.1577	17.55	15.242	13.2083	11.4242	9.8659	8.51089	7.33783	6.32677	5.45919	4.71799	4.08757	3.55374	3.10368	2.72594	2.41027	2.14766	1.93014	1.75076	1.6035	1.48313	1.38518	1.30582	1.24181	1.1904	1.1493	1.11659	1.09066	1.07021	1.05414	1.04158	1.0318	1.02421	1.01836	1.01387	1.01043	1.00781	1.00582	1.00432	1.0032	1.00235	1.00172	1.00126	1.00092	1.00066	1.00048	1.00034	1.00024	1.00017	1.00012	1.00009	1.00006	1.00004	1.00003	1.00002	1.00001	1.00001	1.00001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00001	1.00001	1.00002	1.00004	1.00007	1.00014	1.00025	1.00047	1.00088	1.00163	1.00303	1.00562	1.01045	1.0194	1.03603	1.06691	1.12426	1.23077	
800	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23076	1.23076	1.23076	1.23076	1.23075	1.23075	1.23074	1.23073	1.23072	1.23071	1.2307	1.23068	1.23065	1.23062	1.23058	1.23054	1.23048	1.23041	1.23033	1.23023	1.23011	1.22996	1.22979	1.22959	1.22935	1.22907	1.22875	1.22837	1.22794	1.22744	1.22686	1.22622	1.22548	1.22466	1.22374	1.22273	1.22161	1.22039	1.21908	1.21768	1.21621	1.21469	1.21316	1.21165	1.21023	1.20898	1.208	1.20742	1.20742	1.2082	1.21003	1.21324	1.21824	1.22552	1.23568	1.24947	1.26778	1.29167	1.32242	1.36155	1.41085	1.47245	1.54883	1.6429	1.75802	1.89809	2.06759	2.27166	2.51613	2.80763	3.1536	3.56241	4.04337	4.60681	5.26411	6.02774	6.91126	7.92938	9.09788	10.4336	11.9545	13.6793	15.6277	17.8201	20.2773	23.0205	26.0712	29.4506	33.1795	37.2781	41.7656	46.6597	51.9767	57.7306	63.9333	70.5938	77.7182	85.3092	93.366	101.884	110.855	120.265	130.099	140.335	150.948	161.909	173.185	184.739	196.532	208.521	220.66	232.903	245.2	257.501	269.755	281.911	293.92	305.73	317.295	328.566	339.5	350.053	360.187	369.863	379.049	387.713	395.826	403.364	410.305	416.629	422.319	427.361	431.744	435.456	438.491	440.841	442.503	443.473	443.749	443.33	442.218	440.414	437.923	434.748	430.897	426.377	421.2	415.378	408.925	401.859	394.2	385.97	377.196	367.906	358.131	347.907	337.271	326.263	314.927	303.307	291.452	279.408	267.227	254.959	242.655	230.366	218.141	206.03	194.079	182.333	170.834	159.621	148.731	138.195	128.041	118.294	108.974	100.097	91.6746	83.7143	76.2201	69.1921	62.6266	56.5171	50.8538	45.6245	40.8145	36.4073	32.3848	28.7276	25.4154	22.4272	19.7417	17.3376	15.1937	13.2892	11.6039	10.1184	8.81403	7.6731	6.67901	5.81619	5.07021	4.42772	3.87652	3.40545	3.00442	2.66433	2.37704	2.13528	1.93263	1.76341	1.62266	1.50603	1.40977	1.33062	1.2658	1.21291	1.16993	1.13513	1.10707	1.08452	1.06648	1.0521	1.04068	1.03165	1.02453	1.01894	1.01458	1.01117	1.00853	1.00649	1.00492	1.00372	1.0028	1.0021	1.00157	1.00117	1.00086	1.00064	1.00047	1.00034	1.00025	1.00018	1.00013	1.0001	1.00007	1.00005	1.00004	1.00003	1.00002	1.00001	1.00001	1.00001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00001	1.00001	1.00002	1.00004	1.00007	1.00014	1.00025	1.00047	1.00088	1.00163	1.00303	1.00562	1.01045	1.0194	1.03603	1.06691	1.12426	1.23077	
900	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23077	1.23076	1.23076	1.23076	1.23076	1.23075	1.23075	1.23074	1.23074	1.23073	1.23072	1.2307	1.23069	1.23067	1.23064	1.23061	1.23058	1.23053	1.23048	1.23041	1.23034	1.23024	1.23014	1.23001	1.22986	1.22968	1.22948	1.22924	1.22897	1.22865	1.22829	1.22788	1.22742	1.22691	1.22633	1.22569	1.22498	1.22422	1.22339	1.2225	1.22158	1.22062	1.21965	1.2187	1.21781	1.21704	1.21644	1.2161	1.21614	1.2167	1.21793	1.22007	1.22336	1.22813	1.23477	1.24374	1.25562	1.27109	1.29095	1.31616	1.34788	1.38742	1.43637	1.49655	1.57009	1.65946	1.76748	1.89741	2.05297	2.23836	2.45837	2.71836	3.02435	3.38308	3.80199	4.28932	4.85414	5.50633	6.25667	7.1168	8.09925	9.2174	10.4855	11.9186	13.5324	15.3433	17.3685	19.6252	22.1312	24.9045	27.9628	31.3239	35.0048	39.0221	43.3914	48.1271	53.2422	58.7481	64.6541	70.9674	77.6929	84.8327	92.386	100.349	108.716	117.475	126.614	136.115	145.96	156.124	166.581	177.301	188.253	199.401	210.708	222.136	233.643	245.186	256.724	268.211	279.605	290.86	301.934	312.784	323.367	333.645	343.578	353.129	362.264	370.95	379.157	386.857	394.024	400.635	406.669	412.108	416.935	421.137	424.7	427.617	429.877	431.476	432.408	432.673	432.268	431.195	429.456	427.057	424.004	420.305	415.971	411.013	405.447	399.29	392.559	385.277	377.468	369.157	360.373	351.147	341.512	331.503	321.157	310.514	299.613	288.497	277.209	265.792	254.29	242.748	231.209	219.716	208.311	197.035	185.926	175.021	164.355	153.958	143.86	134.087	124.662	115.602	106.926	98.6442	90.7673	83.3013	76.249	69.6105	63.3831	57.5615	52.1379	47.1026	42.4437	38.1481	34.201	30.5865	27.2881	24.2884	21.5697	19.1142	16.904	14.9215	13.1492	11.5704	10.1688	8.92862	7.83518	6.87438	6.03304	5.29883	4.66031	4.10691	3.62893	3.21751	2.8646	2.56291	2.30589	2.08769	1.90307	1.7474	1.61659	1.50706	1.41565	1.33962	1.27661	1.22457	1.18173	1.14659	1.11786	1.09445	1.07545	1.06008	1.04768	1.03772	1.02974	1.02337	1.01831	1.01429	1.01112	1.00863	1.00667	1.00514	1.00395	1.00302	1.00231	1.00175	1.00133	1.001	1.00076	1.00057	1.00042	1.00032	1.00024	1.00017	1.00013	1.00009	1.00007	1.00005	1.00004	1.00003	1.00002	1.00001	1.00001	1.00001	1.00001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00001	1.00001	1.00002	1.00004	1.00007	1.00014	1.00025	1.00047	1.00088	1.00163	1.00303	1.00562	1.01045	1.0194	1.03603	1.06691	1.12426	1.23077	
